node_id,donors_cm3,acceptors_cm3
1162,5000000016557999,58917538805602424
1163,5000000016557999,58917538805602424
1164,5000000054549404,31276227222582564
1165,5000000054549404,31276227222582564
1166,5000000001407806,1.6634392461107235e+17
1167,5000000004893196,1.0284062375603198e+17
1168,5000000001408730,1.6634392461107235e+17
1169,5000000004893480,1.0284062375603198e+17
1170,5000000016557999,58917538805602424
1171,5000000016558105,58917538805602424
1172,5000000054549404,31276227222582564
1173,5000000054549440,31276227222582564
1174,5000000098020658,22145131855059464
1175,5000000174959045,15383680697877574
1176,5000000098020658,22145131855059464
1177,5000000174959045,15383680697877574
1178,5000000310203152,10484790770939890
1179,5000000546320040,7010943131215934
1180,5000000310203152,10484790770939890
1181,5000000546320040,7010943131215934
1182,5000000955738734,4599493936732259
1183,5000001660819215,2960468430295189
1184,5000000955738734,4599493936732259
1185,5000001660819215,2960468430295189
1186,5000004915435818,1158273628454624.5
1187,5000004915435818,1158273628454624.5
1188,5000000098020658,22145131855059464
1189,5000000174959045,15383680697877574
1190,5000000098020694,22145131855059464
1191,5000000174959045,15383680697877574
1192,5000000310203152,10484790770939890
1193,5000000546320040,7010943131215934
1194,5000000310203152,10484790770939890
1195,5000000546320040,7010943131215934
1196,5000000955738734,4599493936732259
1197,5000001660819215,2960468430295189
1198,5000000955738734,4599493936732259
1199,5000001660819215,2960468430295189
1200,5000004915435818,1158273628454624.5
1201,5000004915435818,1158273628454624.5
1202,5000000001451434,1.6634392461107235e+17
1203,5000000004906554,1.0284062375603198e+17
1204,5000000002941229,1.6634392461107235e+17
1205,5000000005363114,1.0284062375603198e+17
1206,5000000016561836,58917538805602424
1207,5000000016692611,58917538805602424
1208,5000000054550435,31276227222582564
1209,5000000054585429,31276227222582564
1210,5000000042528833,1.6634392461107235e+17
1211,5000000017494885,1.0284062375603198e+17
1212,5000000842911882,1.6634392461107235e+17
1213,5000000262775345,1.0284062375603198e+17
1214,5000000020167485,58917538805602424
1215,5000000090422505,58917538805602424
1216,5000000055515707,31276227222582564
1217,5000000074323631,31276227222582564
1218,5000000098021191,22145131855059464
1219,5000000174959294,15383680697877574
1220,5000000098038848,22145131855059464
1221,5000000174968033,15383680697877574
1222,5000000310203259,10484790770939890
1223,5000000546320112,7010943131215934
1224,5000000310207557,10484790770939890
1225,5000000546322172,7010943131215934
1226,5000000955738770,4599493936732259
1227,5000001660819215,2960468430295189
1228,5000000955739729,4599493936732259
1229,5000001660819677,2960468430295189
1230,5000004915435818,1158273628454624.5
1231,5000004915435924,1158273628454624.5
1232,5000000098508126,22145131855059464
1233,5000000175200807,15383680697877574
1234,5000000107995968,22145131855059464
1235,5000000179906838,15383680697877574
1236,5000000310321067,10484790770939890
1237,5000000546376600,7010943131215934
1238,5000000312616191,10484790770939890
1239,5000000547477159,7010943131215934
1240,5000000955765415,4599493936732259
1241,5000001660831579,2960468430295189
1242,5000000956284325,4599493936732259
1243,5000001661072133,2960468430295189
1244,5000004915438340,1158273628454624.5
1245,5000004915487510,1158273628454624.5
1246,5000014163355461,419882908363032.75
1247,5000039731479068,141029942052563.84
1248,5000014163355461,419882908363032.75
1249,5000039731479068,141029942052563.84
1250,5000014163355461,419882908363032.75
1251,5000039731479068,141029942052563.84
1252,5000014163355461,419882908363032.75
1253,5000039731479068,141029942052563.84
1254,5000108509500034,43889484421047.438
1255,5000288512905731,12655392439572.984
1256,5000108509500034,43889484421047.438
1257,5000288512905731,12655392439572.984
1258,5000108509500034,43889484421047.438
1259,5000288512905731,12655392439572.984
1260,5000108509500034,43889484421047.438
1261,5000288512905731,12655392439572.984
1262,5001882147118093,836958262312.59753
1263,5011030614309396,40793957267.156578
1264,5001882147118093,836958262312.59753
1265,5011030614309396,40793957267.156578
1266,5000014163355461,419882908363032.75
1267,5000039731479068,141029942052563.84
1268,5000014163355497,419882908363032.75
1269,5000039731479068,141029942052563.84
1270,5000014163355959,419882908363032.75
1271,5000039731479139,141029942052563.84
1272,5000014163365338,419882908363032.75
1273,5000039731480809,141029942052563.84
1274,5000108509500034,43889484421047.438
1275,5000288512905731,12655392439572.984
1276,5000108509500034,43889484421047.438
1277,5000288512905731,12655392439572.984
1278,5000108509500034,43889484421047.438
1279,5000288512905731,12655392439572.984
1280,5000108509500318,43889484421047.438
1281,5000288512905766,12655392439572.984
1282,5001882147118093,836958262312.59753
1283,5011030614309396,40793957267.156578
1284,5001882147118093,836958262312.59753
1285,5011030614309396,40793957267.156578
1286,5221374578942898,4.4502858352413046e+18
1287,5228982889874640,4.6000000000000133e+18
1288,5200033114270812,4.0339337519783731e+18
1289,7638245675043346,4.4502858352413046e+18
1290,7728918206216166,4.6000000000000133e+18
1291,7383907407573319,4.0339337519783731e+18
1292,5168937271990768,3.4376368400518492e+18
1293,5133351679418312,2.7726395234348227e+18
1294,7013320722332157,3.4376368400518492e+18
1295,6589227151397062,2.7726395234348227e+18
1296,28993878220037136,4.4502858352413046e+18
1297,29818511684404764,4.6000000000000133e+18
1298,26680764822714588,4.0339337519783731e+18
1299,1.7152651538929808e+17,4.4502858352413046e+18
1300,1.7724978096709379e+17,4.6000000000000133e+18
1301,1.5547264072076864e+17,4.0339337519783731e+18
1302,23310414638970972,3.4376368400518492e+18
1303,19453438925459864,2.7726395234348227e+18
1304,1.3208114616563677e+17,3.4376368400518492e+18
1305,1.0531228789178875e+17,2.7726395234348227e+18
1306,5098383197751804,2.1412904879628347e+18
1307,5067841089099893,1.6130882566357251e+18
1308,6172488039074312,2.1412904879628347e+18
1309,5808500509691450,1.6130882566357251e+18
1310,5043723419581851,1.2169870160135355e+18
1311,5026338125447787,9.4815347062489498e+17
1312,5521076643762444,1.2169870160135355e+18
1313,5313886291204686,9.4815347062489498e+17
1314,15663349319633438,2.1412904879628347e+18
1315,12353016041637488,1.6130882566357251e+18
1316,79007644295473024,2.1412904879628347e+18
1317,56032689579667624,1.6130882566357251e+18
1318,9739001243140960,1.2169870160135355e+18
1319,7854680865147341,9.4815347062489498e+17
1320,37890446313375872,1.2169870160135355e+18
1321,24812556047088348,9.4815347062489498e+17
1322,8.869908248500343e+17,4.4502858352413046e+18
1323,9.1730352139565594e+17,4.6000000000000133e+18
1324,8.019631034217984e+17,4.0339337519783731e+18
1325,1.8391234012752097e+18,4.4502858352413046e+18
1326,1.9021594607484275e+18,4.6000000000000133e+18
1327,3.5698599184884772e+18,4.4502858352413046e+18
1328,3.6923787859100099e+18,4.6000000000000133e+18
1329,1.6623059908955238e+18,4.0339337519783731e+18
1330,3.2261920394814198e+18,4.0339337519783731e+18
1331,6.7807242133477338e+17,3.4376368400518492e+18
1332,5.3629387433251098e+17,2.7726395234348227e+18
1333,1.4046720191879378e+18,3.4376368400518492e+18
1334,2.7254465505231421e+18,3.4376368400518492e+18
1335,1.1098397561653952e+18,2.7726395234348227e+18
1336,2.1524012928291715e+18,2.7726395234348227e+18
1337,6.4809847584234373e+18,4.4502858352413046e+18
1338,6.7035546030128292e+18,4.6000000000000133e+18
1339,1.1000591558448706e+19,4.4502858352413046e+18
1340,1.1378493483117353e+19,4.6000000000000133e+18
1341,5.8566718829393592e+18,4.0339337519783731e+18
1342,9.9405690847122391e+18,4.0339337519783731e+18
1343,1.7454412630110468e+19,4.4502858352413046e+18
1344,1.8054122666828722e+19,4.6000000000000133e+18
1345,2.5886679697906147e+19,4.4502858352413046e+18
1346,2.677619405641112e+19,4.6000000000000133e+18
1347,1.5772213955933211e+19,4.0339337519783731e+18
1348,2.3391574091991958e+19,4.0339337519783731e+18
1349,4.9470091672952566e+18,3.4376368400518492e+18
1350,8.3960503666652826e+18,3.4376368400518492e+18
1351,3.9060054702168581e+18,2.7726395234348227e+18
1352,6.6285274507071816e+18,2.7726395234348227e+18
1353,1.3321145790762689e+19,3.4376368400518492e+18
1354,1.9756049933476172e+19,3.4376368400518492e+18
1355,1.0516181953229928e+19,2.7726395234348227e+18
1356,1.5595613296086995e+19,2.7726395234348227e+18
1357,3.9697399335941984e+17,2.1412904879628347e+18
1358,2.7528947234897357e+17,1.6130882566357251e+18
1359,8.201203546069193e+17,2.1412904879628347e+18
1360,1.5892935534555758e+18,2.1412904879628347e+18
1361,5.6707415359210054e+17,1.6130882566357251e+18
1362,1.0974649998826194e+18,1.6130882566357251e+18
1363,1.7920091812888787e+17,1.2169870160135355e+18
1364,3.6725544695223763e+17,1.2169870160135355e+18
1365,8.8947794425232102e+17,1.3981847168200118e+18
1366,7.0909107816643981e+17,1.2169870160135355e+18
1367,1.0993519671331502e+17,9.4815347062489498e+17
1368,5.5610332702683245e+17,1.0679130219859629e+18
1369,4.2913057626263744e+17,9.4815347062489498e+17
1370,2.883054436819774e+18,2.1412904879628347e+18
1371,4.8916561999067525e+18,2.1412904879628347e+18
1372,1.9895903766537423e+18,1.6130882566357251e+18
1373,3.3746412216116526e+18,1.6130882566357251e+18
1374,7.7598606603290747e+18,2.1412904879628347e+18
1375,1.1507325262581606e+19,2.1412904879628347e+18
1376,5.3524394514183557e+18,1.6130882566357251e+18
1377,7.9365400477569249e+18,1.6130882566357251e+18
1378,1.6117575773267226e+18,1.3981847168200118e+18
1379,1.2840637486482557e+18,1.2169870160135355e+18
1380,2.7331179176259205e+18,1.3981847168200118e+18
1381,2.176725703810708e+18,1.2169870160135355e+18
1382,1.0061436151060453e+18,1.0679130219859629e+18
1383,7.7548277078521741e+17,9.4815347062489498e+17
1384,1.7048443779127811e+18,1.0679130219859629e+18
1385,1.3132047235142945e+18,9.4815347062489498e+17
1386,3.4514119300695864e+18,1.2169870160135355e+18
1387,5.1168585806826977e+18,1.2169870160135355e+18
1388,2.7025616363616819e+18,1.0679130219859629e+18
1389,2.0810505611651914e+18,9.4815347062489498e+17
1390,3.0842827701270052e+18,9.4815347062489498e+17
1391,5014828766799054,7.8202514828945933e+17
1392,5007803234190241,6.8817754814926234e+17
1393,5176722774857743,7.8202514828945933e+17
1394,5092995541546957,6.8817754814926234e+17
1395,5003837900216282,6.3957770476382733e+17
1396,5001764258220009,6.0198814631358989e+17
1397,5045738420798401,6.3957770476382733e+17
1398,5021025659930433,6.0198814631358989e+17
1399,6607228916834529,7.8202514828945933e+17
1400,5845760392972157,6.8817754814926234e+17
1401,16154771583772528,7.8202514828945933e+17
1402,10869894387407076,6.8817754814926234e+17
1403,5415974186553272,6.3957770476382733e+17
1404,5191220676906336,6.0198814631358989e+17
1405,7887016894196903,6.3957770476382733e+17
1406,6327143228089621,6.0198814631358989e+17
1407,5000758018937343,5.3658408592628557e+17
1408,5000304401947449,4.4716774195971974e+17
1409,5009033738990010,5.3658408592628557e+17
1410,5003627729327127,4.4716774195971974e+17
1411,5000114252197292,3.4662743305008397e+17
1412,5000040080637795,2.4937166076406192e+17
1413,5001361606680184,3.4662743305008397e+17
1414,5000477659254480,2.4937166076406192e+17
1415,5082158547663189,5.3658408592628557e+17
1416,5032992869430024,4.4716774195971974e+17
1417,5570211139911399,5.3658408592628557e+17
1418,5228982889903211,4.4716774195971974e+17
1419,5012383313229843,3.4662743305008397e+17
1420,5004344132796329,2.4937166076406192e+17
1421,5085944838383392,3.4662743305008397e+17
1422,5030149908827723,2.4937166076406192e+17
1423,64080118065194656,7.8202514828945933e+17
1424,36089301186832832,6.8817754814926234e+17
1425,2.4379199072846496e+17,7.8202514828945933e+17
1426,1.3065777394974808e+17,6.8817754814926234e+17
1427,20290792615912736,6.3957770476382733e+17
1428,12029079709613626,6.0198814631358989e+17
1429,66802835338626424,6.3957770476382733e+17
1430,33410368696202476,6.0198814631358989e+17
1431,5.8803125830232115e+17,8.5415158127413338e+17
1432,4.3879356489463725e+17,7.8202514828945933e+17
1433,9.9493030731923162e+17,8.5415158127413338e+17
1434,7.415392350654711e+17,7.8202514828945933e+17
1435,3.2234870397144646e+17,7.2790468753017536e+17
1436,2.3327203522236006e+17,6.8817754814926234e+17
1437,5.4382719935903322e+17,7.2790468753017536e+17
1438,3.9258368914567187e+17,6.8817754814926234e+17
1439,1.5759661745477117e+18,8.5415158127413338e+17
1440,1.1738481663406387e+18,7.8202514828945933e+17
1441,2.3351210308780216e+18,8.5415158127413338e+17
1442,1.7386832189131256e+18,7.8202514828945933e+17
1443,8.6008979557522381e+17,7.2790468753017536e+17
1444,6.2007447640747571e+17,6.8817754814926234e+17
1445,1.2733040209523571e+18,7.2790468753017536e+17
1446,9.1730352139565594e+17,6.8817754814926234e+17
1447,2.7912196232264352e+17,6.596411579131264e+17
1448,1.9562705129399059e+17,6.3957770476382733e+17
1449,4.4001681615920717e+17,6.596411579131264e+17
1450,3.0751488142392877e+17,6.3957770476382733e+17
1451,6.5023466420911078e+17,6.596411579131264e+17
1452,4.5370239651239418e+17,6.3957770476382733e+17
1453,92630038024277200,6.0198814631358989e+17
1454,1.4406415895404542e+17,6.0198814631358989e+17
1455,3.1180430209528378e+17,6.2371105685581466e+17
1456,2.1126562600144771e+17,6.0198814631358989e+17
1457,8020065558017307,5.3658408592628557e+17
1458,6212784687469790,4.4716774195971974e+17
1459,17206601651206836,5.3658408592628557e+17
1460,9901873579893738,4.4716774195971974e+17
1461,5455198132520997,3.4662743305008397e+17
1462,5159685937172488,2.4937166076406192e+17
1463,6839834986472022,3.4662743305008397e+17
1464,5645423943056729,2.4937166076406192e+17
1465,42650513384046248,5.3658408592628557e+17
1466,20119528112707324,4.4716774195971974e+17
1467,93622655969678800,5.3658408592628557e+17
1468,40588697680887824,4.4716774195971974e+17
1469,10674858061174188,3.4662743305008397e+17
1470,6990770526538422,2.4937166076406192e+17
1471,18357613175067100,3.4662743305008397e+17
1472,9685922066142850,2.4937166076406192e+17
1473,4.6495481695166095e+19,4.4502858352413046e+18
1474,4.8093289545519776e+19,4.6000000000000133e+18
1475,4.2013598646878077e+19,4.0339337519783731e+18
1476,6.3733450993008517e+19,4.4502858352413046e+18
1477,6.5923701891142738e+19,4.6000000000000133e+18
1478,5.7589753320181146e+19,4.0339337519783731e+18
1479,3.548321610151798e+19,3.4376368400518492e+18
1480,2.8009949080518214e+19,2.7726395234348227e+18
1481,4.863800343863826e+19,3.4376368400518492e+18
1482,3.839376174141848e+19,2.7726395234348227e+18
1483,6.767914165523832e+19,4.4502858352413046e+18
1484,7.0005000000000082e+19,4.6000000000000133e+18
1485,6.1155062376369955e+19,4.0339337519783731e+18
1486,6.767914165523832e+19,4.4502858352413046e+18
1487,7.0005000000000082e+19,4.6000000000000133e+18
1488,6.1155062376369955e+19,4.0339337519783731e+18
1489,5.1649072820586152e+19,3.4376368400518492e+18
1490,4.0770567961834676e+19,2.7726395234348227e+18
1491,5.1649072820586152e+19,3.4376368400518492e+18
1492,4.0770567961834676e+19,2.7726395234348227e+18
1493,2.0666280423586972e+19,2.1412904879628347e+18
1494,1.4252186492867041e+19,1.6130882566357251e+18
1495,2.8327171526656213e+19,2.1412904879628347e+18
1496,1.9534828323833876e+19,1.6130882566357251e+18
1497,9.1872776012769085e+18,1.2169870160135355e+18
1498,5.5362228931729725e+18,9.4815347062489498e+17
1499,4.2738475919453051e+18,9.4815347062489498e+17
1500,1.2591927620025475e+19,1.2169870160135355e+18
1501,7.5871169027731343e+18,9.4815347062489498e+17
1502,3.0080713719907668e+19,2.1412904879628347e+18
1503,2.0744000366329512e+19,1.6130882566357251e+18
1504,3.0080713719907668e+19,2.1412904879628347e+18
1505,2.0744000366329512e+19,1.6130882566357251e+18
1506,1.3371236107877267e+19,1.2169870160135355e+18
1507,8.0565569628569016e+18,9.4815347062489498e+17
1508,1.3371236107877267e+19,1.2169870160135355e+18
1509,8.0565569628569016e+18,9.4815347062489498e+17
1510,6.767914165523832e+19,4.4502858352413046e+18
1511,7.0005000000000082e+19,4.6000000000000133e+18
1512,6.1155062376369955e+19,4.0339337519783731e+18
1513,6.767914165523832e+19,4.4502858352413046e+18
1514,7.0005000000000082e+19,4.6000000000000133e+18
1515,6.1155062376369955e+19,4.0339337519783731e+18
1516,5.1649072820586152e+19,3.4376368400518492e+18
1517,4.0770567961834676e+19,2.7726395234348227e+18
1518,5.1649072820586152e+19,3.4376368400518492e+18
1519,4.0770567961834676e+19,2.7726395234348227e+18
1520,6.767914165523832e+19,4.4502858352413046e+18
1521,7.0005000000000082e+19,4.6000000000000133e+18
1522,6.1155062376369955e+19,4.0339337519783731e+18
1523,6.767914165523832e+19,4.4502858352413046e+18
1524,7.0005000000000082e+19,4.6000000000000133e+18
1525,6.1155062376369955e+19,4.0339337519783731e+18
1526,5.1649072820586152e+19,3.4376368400518492e+18
1527,4.0770567961834676e+19,2.7726395234348227e+18
1528,5.1649072820586152e+19,3.4376368400518492e+18
1529,4.0770567961834676e+19,2.7726395234348227e+18
1530,3.0080713719907668e+19,2.1412904879628347e+18
1531,2.0744000366329512e+19,1.6130882566357251e+18
1532,3.0080713719907668e+19,2.1412904879628347e+18
1533,2.0744000366329512e+19,1.6130882566357251e+18
1534,1.3371236107877267e+19,1.2169870160135355e+18
1535,8.0565569628569016e+18,9.4815347062489498e+17
1536,1.3371236107877267e+19,1.2169870160135355e+18
1537,8.0565569628569016e+18,9.4815347062489498e+17
1538,3.0080713719907668e+19,2.1412904879628347e+18
1539,2.0744000366329512e+19,1.6130882566357251e+18
1540,3.0080713719907668e+19,2.1412904879628347e+18
1541,2.0744000366329512e+19,1.6130882566357251e+18
1542,1.3371236107877267e+19,1.2169870160135355e+18
1543,8.0565569628569016e+18,9.4815347062489498e+17
1544,1.3371236107877267e+19,1.2169870160135355e+18
1545,8.0565569628569016e+18,9.4815347062489498e+17
1546,3.235275455084137e+18,8.5415158127413338e+17
1547,2.4084263777431762e+18,7.8202514828945933e+17
1548,3.1191629482655805e+18,7.8202514828945933e+17
1549,1.7632654695507994e+18,7.2790468753017536e+17
1550,1.2697375967594092e+18,6.8817754814926234e+17
1551,2.283216312010124e+18,7.2790468753017536e+17
1552,1.6437433372537833e+18,6.8817754814926234e+17
1553,4.2738475919453051e+18,7.8202514828945933e+17
1554,3.7763885255616466e+18,7.8202514828945933e+17
1555,2.7640203212223145e+18,7.2790468753017536e+17
1556,3.127944553325758e+18,7.2790468753017536e+17
1557,1.989590376653728e+18,6.8817754814926234e+17
1558,2.251364646059498e+18,6.8817754814926234e+17
1559,8.9949675400713344e+17,6.596411579131264e+17
1560,6.2704165315192077e+17,6.3957770476382733e+17
1561,1.1640155931002836e+18,6.596411579131264e+17
1562,8.1099060011256474e+17,6.3957770476382733e+17
1563,4.303265789370489e+17,6.2371105685581466e+17
1564,2.9094857523300787e+17,6.0198814631358989e+17
1565,5.5610332702683642e+17,6.2371105685581466e+17
1566,3.7550873134551424e+17,6.0198814631358989e+17
1567,1.4086189439604831e+18,6.596411579131264e+17
1568,9.8109012484976154e+17,6.3957770476382733e+17
1569,1.5937610911268355e+18,6.596411579131264e+17
1570,1.1098397561653952e+18,6.3957770476382733e+17
1571,6.7241040802165466e+17,6.2371105685581466e+17
1572,4.5370239651239418e+17,6.0198814631358989e+17
1573,7.6044412722584154e+17,6.2371105685581466e+17
1574,5.12887779757928e+17,6.0198814631358989e+17
1575,4.5381495139215396e+18,7.8202514828945933e+17
1576,4.5381495139215396e+18,7.8202514828945933e+17
1577,3.3212989024542269e+18,7.2790468753017536e+17
1578,2.3904463257458913e+18,6.8817754814926234e+17
1579,2.3904463257458913e+18,6.8817754814926234e+17
1580,1.6921278284959928e+18,6.596411579131264e+17
1581,1.1782449322089846e+18,6.3957770476382733e+17
1582,1.6921278284959928e+18,6.596411579131264e+17
1583,1.1782449322089846e+18,6.3957770476382733e+17
1584,8.0721678201637222e+17,6.2371105685581466e+17
1585,5.4433320230979974e+17,6.0198814631358989e+17
1586,8.0721678201637222e+17,6.2371105685581466e+17
1587,5.4433320230979974e+17,6.0198814631358989e+17
1588,2.4992111001846819e+17,5.7285430939856403e+17
1589,1.6419020763820438e+17,5.3658408592628557e+17
1590,3.0161025429189997e+17,5.7285430939856403e+17
1591,1.9778635461348294e+17,5.3658408592628557e+17
1592,3.40734162947768e+17,5.7285430939856403e+17
1593,2.232155352262769e+17,5.3658408592628557e+17
1594,68926905726345496,4.4716774195971974e+17
1595,92630038024303536,4.4716774195971974e+17
1596,28993878220144672,3.4662743305008397e+17
1597,13417180668938054,2.4937166076406192e+17
1598,37890446313483560,3.4662743305008397e+17
1599,16538144286612036,2.4937166076406192e+17
1600,3.6152084662033696e+17,5.7285430939856403e+17
1601,2.3672615703301411e+17,5.3658408592628557e+17
1602,3.6152084662033696e+17,5.7285430939856403e+17
1603,2.3672615703301411e+17,5.3658408592628557e+17
1604,98055574301674288,4.4716774195971974e+17
1605,98055574301674288,4.4716774195971974e+17
1606,39926829198570360,3.4662743305008397e+17
1607,17252518282216996,2.4937166076406192e+17
1608,39926829198570360,3.4662743305008397e+17
1609,17252518282216996,2.4937166076406192e+17
1610,4.5381495139215396e+18,7.8202514828945933e+17
1611,4.5381495139215396e+18,7.8202514828945933e+17
1612,2.3904463257458913e+18,6.8817754814926234e+17
1613,2.3904463257458913e+18,6.8817754814926234e+17
1614,1.6921278284959928e+18,6.596411579131264e+17
1615,1.1782449322089846e+18,6.3957770476382733e+17
1616,1.6921278284959928e+18,6.596411579131264e+17
1617,1.1782449322089846e+18,6.3957770476382733e+17
1618,8.0721678201637222e+17,6.2371105685581466e+17
1619,5.4433320230979974e+17,6.0198814631358989e+17
1620,8.0721678201637222e+17,6.2371105685581466e+17
1621,5.4433320230979974e+17,6.0198814631358989e+17
1622,4.5381495139215396e+18,7.8202514828945933e+17
1623,4.5381495139215396e+18,7.8202514828945933e+17
1624,2.3904463257458913e+18,6.8817754814926234e+17
1625,2.3904463257458913e+18,6.8817754814926234e+17
1626,1.6921278284959928e+18,6.596411579131264e+17
1627,1.1782449322089846e+18,6.3957770476382733e+17
1628,1.6921278284959928e+18,6.596411579131264e+17
1629,1.1782449322089846e+18,6.3957770476382733e+17
1630,8.0721678201637222e+17,6.2371105685581466e+17
1631,5.4433320230979974e+17,6.0198814631358989e+17
1632,8.0721678201637222e+17,6.2371105685581466e+17
1633,5.4433320230979974e+17,6.0198814631358989e+17
1634,3.6152084662033696e+17,5.7285430939856403e+17
1635,2.3672615703301411e+17,5.3658408592628557e+17
1636,3.6152084662033696e+17,5.7285430939856403e+17
1637,2.3672615703301411e+17,5.3658408592628557e+17
1638,98055574301674288,4.4716774195971974e+17
1639,98055574301674288,4.4716774195971974e+17
1640,39926829198570360,3.4662743305008397e+17
1641,17252518282216996,2.4937166076406192e+17
1642,39926829198570360,3.4662743305008397e+17
1643,17252518282216996,2.4937166076406192e+17
1644,3.6152084662033696e+17,5.7285430939856403e+17
1645,2.3672615703301411e+17,5.3658408592628557e+17
1646,3.6152084662033696e+17,5.7285430939856403e+17
1647,2.3672615703301411e+17,5.3658408592628557e+17
1648,98055574301674288,4.4716774195971974e+17
1649,98055574301674288,4.4716774195971974e+17
1650,39926829198570360,3.4662743305008397e+17
1651,17252518282216996,2.4937166076406192e+17
1652,39926829198570360,3.4662743305008397e+17
1653,17252518282216996,2.4937166076406192e+17
1654,5000013142939339,1.6634392461107235e+17
1655,5000004032165961,1.0284062375603198e+17
1656,5000156616448946,1.6634392461107235e+17
1657,5000048000173451,1.0284062375603198e+17
1658,5000001170079112,58917538805602424
1659,5000013763719283,58917538805602424
1660,5000000363358076,31276227222582564
1661,5000003734796312,31276227222582564
1662,5001424357850546,1.6634392461107235e+17
1663,5000436504390123,1.0284062375603198e+17
1664,5009885569422683,1.6634392461107235e+17
1665,5003029475140843,1.0284062375603198e+17
1666,5000125041955190,58917538805602424
1667,5000867739713733,58917538805602424
1668,5000033525047122,31276227222582564
1669,5000232352358905,31276227222582564
1670,5000000253801830,22145131855059464
1671,5000000252227587,15383680697877574
1672,5000001954552750,22145131855059464
1673,5000001095812067,15383680697877574
1674,5000000347886788,10484790770939890
1675,5000000564390352,7010943131215934
1676,5000000759300528,10484790770939890
1677,5000000761674132,7010943131215934
1678,5000000964258747,4599493936732259
1679,5000001664769017,2960468430295189
1680,5000001057276626,4599493936732259
1681,5000001707891479,2960468430295189
1682,5000004916242746,1158273628454624.5
1683,5000004925052561,1158273628454624.5
1684,5000016982499922,22145131855059464
1685,5000008549779977,15383680697877574
1686,5000117282640492,22145131855059464
1687,5000058299357873,15383680697877574
1688,5000004394579441,10484790770939890
1689,5000002504886534,7010943131215934
1690,5000028657306778,10484790770939890
1691,5000014139506240,7010943131215934
1692,5000001879188473,4599493936732259
1693,5000002088924465,2960468430295189
1694,5000007364826221,4599493936732259
1695,5000004632030177,2960468430295189
1696,5000005002896361,1158273628454624.5
1697,5000005522444833,1158273628454624.5
1698,5052357911300828,1.6634392461107235e+17
1699,5016045287269756,1.0284062375603198e+17
1700,5211621947050231,1.6634392461107235e+17
1701,5064852362098703,1.0284062375603198e+17
1702,5004595824379089,58917538805602424
1703,5018575505818081,58917538805602424
1704,5001230396372920,31276227222582564
1705,5004972891147168,31276227222582564
1706,5652734900476450,1.6634392461107235e+17
1707,5200033119163970,1.0284062375603198e+17
1708,6536422620921999,1.6634392461107235e+17
1709,5470842611678940,1.0284062375603198e+17
1710,5057294972761636,58917538805602424
1711,5134862219913369,58917538805602424
1712,5015338463734130,31276227222582564
1713,5036103959599322,31276227222582564
1714,5000620754492405,22145131855059464
1715,5000308024951392,15383680697877574
1716,5002508688038739,22145131855059464
1717,5001244453320762,15383680697877574
1718,5000150447766795,10484790770939890
1719,5000072541254246,7010943131215934
1720,5000607141212916,10484790770939890
1721,5000291537845088,7010943131215934
1722,5000034900821531,4599493936732259
1723,5000017397537248,2960468430295189
1724,5000138156105922,4599493936732259
1725,5000065266010728,2960468430295189
1726,5000008130397628,1158273628454624.5
1727,5000017909775674,1158273628454624.5
1728,5007737689919631,22145131855059464
1729,5003838075174863,15383680697877574
1730,5018213022181920,22145131855059464
1731,5009033913941665,15383680697877574
1732,5001872043197153,10484790770939890
1733,5000898091814003,7010943131215934
1734,5004406038951210,10484790770939890
1735,5002113209823882,7010943131215934
1736,5000424141848032,4599493936732259
1737,5000197847127497,2960468430295189
1738,5000997061066515,4599493936732259
1739,5000463448724414,2960468430295189
1740,5000044995679323,1158273628454624.5
1741,5000099257247142,1158273628454624.5
1742,5000014163509543,419882908363032.75
1743,5000039731506566,141029942052563.84
1744,5000014165191758,419882908363032.75
1745,5000039731806773,141029942052563.84
1746,5000014180055750,419882908363032.75
1747,5000039734459534,141029942052563.84
1748,5000014279261547,419882908363032.75
1749,5000039752164588,141029942052563.84
1750,5000108509504617,43889484421047.438
1751,5000288512906441,12655392439572.984
1752,5000108509554676,43889484421047.438
1753,5000288512914258,12655392439572.984
1754,5000108509997176,43889484421047.438
1755,5000288512983220,12655392439572.984
1756,5000108512950469,43889484421047.438
1757,5000288513443678,12655392439572.984
1758,5001882147118271,836958262312.59753
1759,5011030614309396,40793957267.156578
1760,5001882147128791,836958262312.59753
1761,5011030614309574,40793957267.156578
1762,5000014777240298,419882908363032.75
1763,5000039841037885,141029942052563.84
1764,5000016644575674,419882908363032.75
1765,5000040174297636,141029942052563.84
1766,5000021816526858,419882908363032.75
1767,5000041097325766,141029942052563.84
1768,5000032177568684,419882908363032.75
1769,5000042946440882,141029942052563.84
1770,5000108527775021,43889484421047.438
1771,5000288515754887,12655392439572.984
1772,5000108583364509,43889484421047.438
1773,5000288524421557,12655392439572.984
1774,5000108737330528,43889484421047.438
1775,5000288548425574,12655392439572.984
1776,5000109045772834,43889484421047.438
1777,5000288596513227,12655392439572.984
1778,5001882147346654,836958262312.59753
1779,5011030614312850,40793957267.156578
1780,5001882148777373,836958262312.59753
1781,5011030614334534,40793957267.156578
1782,7759829676386105,1.6634392461107235e+17
1783,5845760397865254,1.0284062375603198e+17
1784,8783132887492587,1.6634392461107235e+17
1785,6159355593178103,1.0284062375603198e+17
